customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,charge_per_tenure,Churn
1184-PJVDB,10,1,0,0,79.95,857.2,85.72,1
2625-TRCZQ,51,0,0,0,49.65,2553.35,50.0656862745098,0
4102-HLENU,67,1,2,1,65.65,4322.85,64.52014925373135,0
7266-GSSJX,11,1,0,0,20.45,250.8,22.8,0
7722-VJRQD,72,0,2,2,60.95,4549.05,63.181250000000006,0
7073-QETQY,66,1,1,0,20.35,1359.5,20.598484848484848,0
9415-DPEWS,18,1,0,0,88.35,1639.3,91.07222222222222,1
5624-RYAMH,9,1,0,0,19.5,178.85,19.87222222222222,0
0196-JTUQI,9,1,0,3,75.2,633.85,70.42777777777778,0
7130-YXBRO,48,1,0,2,111.45,5315.1,110.73125,0
9272-LSVYH,10,1,0,1,70.15,735.5,73.55,0
7943-RQCHR,9,1,0,0,94.75,889.9,98.87777777777778,1
3793-MMFUH,13,1,0,0,95.05,1290.0,99.23076923076923,1
3249-ZPQRG,4,1,0,0,78.45,330.05,82.5125,1
2568-BRGYX,4,1,0,0,70.2,237.95,59.4875,1
3084-DOWLE,72,1,2,2,92.0,6474.4,89.92222222222222,0
1084-MNSMJ,51,1,2,3,85.5,4421.95,86.70490196078431,0
7721-JXEAW,59,0,0,2,41.05,2452.7,41.57118644067796,1
7249-WBIYX,10,1,0,0,85.6,813.85,81.385,1
4238-HFHSN,61,1,0,0,82.15,4904.85,80.40737704918034,0
6250-CGGUN,54,1,1,0,84.4,4484.05,83.03796296296296,0
5478-JJVZK,33,1,0,1,60.9,2033.85,61.631818181818176,0
7596-IIWYC,27,1,2,2,20.25,538.2,19.933333333333334,0
6567-HOOPW,1,1,0,0,79.2,79.2,79.2,1
9793-WECQC,23,1,0,1,95.3,2192.9,95.34347826086957,0
4291-HPAXL,1,1,0,1,19.85,19.85,19.85,0
8999-YPYBV,45,1,2,1,84.35,3858.05,85.73444444444445,0
1839-FBNFR,39,1,2,2,19.85,854.8,21.91794871794872,0
3164-AALRN,5,1,1,1,70.0,347.4,69.47999999999999,1
3071-MVJCD,72,1,2,2,82.3,5815.15,80.76597222222222,0
1697-BCSHV,58,1,0,2,66.8,3970.4,68.45517241379311,0
0562-KBDVM,70,0,2,2,44.6,3058.15,43.68785714285715,0
1131-SUEKT,61,1,1,2,98.45,6145.2,100.74098360655738,0
3717-OEAUQ,2,1,0,1,70.7,129.2,64.6,0
4538-WNTMJ,46,1,1,1,24.95,1165.9,25.345652173913045,0
3334-CTHOL,1,1,0,2,49.95,49.95,49.95,1
4704-ERYFC,22,1,0,0,69.25,1554.0,70.63636363636364,1
9432-RUVSL,48,1,2,3,102.5,4904.25,102.171875,0
8060-HIWJJ,64,1,2,3,86.55,5632.55,88.00859375,0
7684-XSZIY,72,1,2,2,24.3,1643.25,22.822916666666668,0
9089-UOWJG,12,1,0,3,58.35,740.55,61.7125,0
8621-MNIHH,34,1,0,0,94.25,3217.55,94.63382352941177,1
8039-ACLPL,72,1,2,3,68.75,4888.2,67.89166666666667,0
9885-AIBVB,29,1,0,0,85.8,2440.25,84.14655172413794,0
1934-MKPXS,33,1,1,3,20.1,620.55,18.804545454545455,0
2592-YKDIF,1,1,0,1,20.35,20.35,20.35,0
2272-JKMSI,62,1,1,0,110.8,6840.95,110.33790322580644,0
0471-LVHGK,41,1,1,0,73.0,3001.2,73.19999999999999,1
9518-RWHZL,64,1,1,3,100.05,6254.2,97.721875,1
8714-CTZJW,4,1,0,3,82.85,319.6,79.9,0
3569-EDBPQ,24,1,0,0,84.35,1938.05,80.75208333333333,0
3131-NWVFJ,14,1,1,1,19.55,294.5,21.035714285714285,0
7521-YXVZY,3,1,0,1,19.95,58.3,19.433333333333334,0
5419-CONWX,4,1,0,3,99.8,442.85,110.7125,1
6240-EURKS,18,0,0,0,35.0,553.0,30.72222222222222,1
2373-NTKOD,8,1,0,0,66.25,546.45,68.30625,0
1970-KKFWL,35,1,2,2,23.3,797.1,22.774285714285714,0
6960-HVYXR,1,1,0,0,76.0,76.0,76.0,1
9337-SRRNI,66,1,2,3,25.3,1673.8,25.36060606060606,0
0895-UADGO,8,0,2,1,44.55,343.45,42.93125,0
5678-VFNEQ,71,1,1,3,104.1,7412.25,104.39788732394366,0
5977-CKHON,43,1,0,2,92.55,4039.0,93.93023255813954,0
7024-OHCCK,2,1,0,0,93.85,170.85,85.425,1
2692-BUCFV,29,1,0,2,101.45,2948.6,101.67586206896551,0
7861-UVUFT,15,1,0,0,84.3,1308.4,87.22666666666667,1
1830-GGFNM,65,1,2,3,94.55,6078.75,93.51923076923077,0
5302-BDJNT,35,1,0,0,95.5,3418.2,97.66285714285713,0
5223-UZAVK,64,1,1,3,100.3,6603.8,103.184375,0
4859-ZSRDZ,58,0,2,3,55.5,3166.9,54.601724137931036,0
5651-WYIPH,18,1,0,3,49.85,865.75,48.09722222222222,0
9350-VLHMB,67,1,0,2,89.55,6373.1,95.12089552238807,0
3498-LZGQZ,63,1,2,1,19.15,1177.05,18.683333333333334,0
8785-CJSHH,60,1,0,0,99.8,5985.75,99.7625,0
5357-TZHPP,9,1,0,3,84.4,732.5,81.38888888888889,1
3870-SPZSI,70,1,2,3,113.05,7869.05,112.415,0
0680-DFNNY,15,1,0,0,101.1,1504.05,100.27,1
7560-QRBXH,48,1,1,1,19.95,936.7,19.514583333333334,0
7077-XJMET,12,1,0,0,74.15,741.4,61.78333333333333,0
8752-GHJFU,71,1,1,0,92.0,6585.2,92.74929577464789,0
6896-SRVYQ,44,1,0,0,73.85,3122.4,70.96363636363637,0
7767-UXAGJ,1,1,0,0,50.45,50.45,50.45,1
4652-ODEVH,45,1,2,1,24.45,1088.25,24.183333333333334,0
6510-UPNKS,23,1,1,3,24.8,615.35,26.754347826086956,0
6718-BDGHG,43,1,1,2,64.85,2908.2,67.63255813953488,0
9046-DQMTP,35,1,0,2,20.75,739.9,21.14,0
6439-LAJXL,9,1,0,1,68.95,593.85,65.98333333333333,0
1571-SAVHK,12,1,0,1,99.95,1132.75,94.39583333333333,1
9052-VKDUW,65,1,0,3,109.4,7227.45,111.19153846153846,0
9546-CQJSU,2,1,0,0,91.4,193.6,96.8,1
1666-JZPZT,27,1,0,1,49.0,1291.35,47.827777777777776,0
5777-KJIRB,40,1,1,1,50.25,2023.55,50.58875,0
0506-LVNGN,5,1,0,3,75.55,349.65,69.92999999999999,1
7677-SJJJK,8,1,1,3,19.9,153.95,19.24375,0
2480-EJWYP,58,1,1,2,97.8,5458.8,94.11724137931034,0
3253-HKOKL,52,1,1,0,100.3,5244.45,100.85480769230769,0
7055-HNEOJ,3,1,0,1,55.8,154.55,51.51666666666667,0
5514-YQENT,41,1,2,0,111.15,4507.15,109.93048780487804,0
3211-AAPKX,20,1,0,1,98.55,2031.95,101.5975,0
8445-DNBAE,1,1,0,0,50.05,50.05,50.05,0
2951-QOQTK,4,1,0,3,80.8,332.45,83.1125,1
2958-NHPPS,23,1,0,0,20.85,473.9,20.604347826086954,0
6806-YDEUL,6,1,0,2,19.5,106.8,17.8,0
1735-XMJVH,8,1,0,1,19.35,152.6,19.075,0
6890-PFRQX,18,1,0,1,69.5,1199.4,66.63333333333334,0
0222-CNVPT,52,0,0,3,48.8,2555.05,49.135576923076925,0
5899-OUVKV,31,1,0,0,94.5,2979.2,96.1032258064516,0
8681-ICONS,29,1,0,1,20.65,654.85,22.58103448275862,0
1621-YNCJH,36,1,2,3,106.05,3834.4,106.51111111111112,0
3473-XIIIT,16,1,0,0,100.0,1534.75,95.921875,1
6362-QHAFM,42,1,1,0,108.3,4586.15,109.19404761904761,0
7893-IXHRQ,1,1,0,0,20.55,20.55,20.55,1
3070-BDOQC,60,1,2,0,99.65,5941.05,99.0175,0
2952-QAYZF,5,1,0,0,85.3,424.15,84.83,1
6234-PFPXL,22,1,0,3,95.9,2234.95,101.58863636363635,0
9824-QCJPK,36,1,1,1,20.0,666.75,18.520833333333332,0
4763-PGDPO,4,1,0,0,70.4,281.0,70.25,1
4283-IVYCI,9,1,0,1,64.95,547.8,60.86666666666666,0
1866-OBPNR,1,1,0,3,74.6,74.6,74.6,0
8205-MQUGY,12,1,0,0,49.2,571.15,47.59583333333333,0
8970-ANWXO,23,1,1,1,73.75,1756.6,76.37391304347825,0
9480-BQJEI,62,1,1,2,92.3,5731.45,92.44274193548387,0
5394-SVGJV,37,1,0,2,98.8,3475.55,93.9337837837838,1
6979-TNDEU,8,1,0,1,19.2,156.85,19.60625,0
9777-WJJPR,31,1,0,3,88.65,2683.2,86.55483870967741,0
9283-LZQOH,13,1,0,3,74.4,896.75,68.98076923076923,1
7079-QRCBC,24,1,0,0,98.75,2407.3,100.30416666666667,1
9495-SKLKD,45,1,0,2,95.95,4456.65,99.03666666666666,0
6048-UWKAL,69,1,2,3,105.4,6998.95,101.4340579710145,0
5067-DGXLL,2,1,0,1,20.25,36.8,18.4,0
5469-CTCWN,61,1,1,0,106.0,6547.7,107.33934426229509,1
9851-QXEEQ,41,1,0,0,104.7,4346.4,106.00975609756097,1
6281-FKEWS,44,0,1,0,49.05,2265.0,51.47727272727273,0
8898-KASCD,39,0,1,1,35.55,1309.15,33.56794871794872,0
9242-TKFSV,72,0,2,3,65.1,4754.3,66.03194444444445,0
9290-SHCMB,13,1,0,0,96.85,1235.55,95.04230769230769,0
0743-HNPFG,51,1,1,3,69.75,3562.5,69.8529411764706,0
2277-BKJKN,71,1,2,0,99.2,7213.75,101.60211267605634,0
9809-IMGCQ,22,1,0,0,96.7,2082.95,94.67954545454545,1
5208-HFSBT,2,1,0,3,55.05,102.75,51.375,1
5035-PGZXH,56,1,1,0,106.8,5914.4,105.61428571428571,0
8695-WDYEA,1,1,0,1,51.25,51.25,51.25,0
6543-JXSOO,23,1,1,1,57.75,1282.85,55.77608695652174,0
8016-ZMGMO,66,1,1,2,70.85,4738.85,71.80075757575759,0
8605-ITULD,1,1,0,1,19.55,19.55,19.55,0
3254-YRILK,19,1,0,0,88.2,1775.8,93.46315789473684,1
6416-YJTTB,11,1,0,2,79.5,795.65,72.33181818181818,0
2667-WYLWJ,8,1,1,1,19.75,145.0,18.125,1
4472-VESGY,52,1,0,2,98.15,4993.4,96.02692307692307,0
3195-TQDZX,3,1,0,0,20.25,61.45,20.483333333333334,0
3128-YOVTD,51,1,0,2,79.15,4018.55,78.79509803921569,0
0529-ONKER,15,1,0,0,75.65,1146.65,76.44333333333334,1
1728-CXQBE,64,1,0,0,94.25,6081.4,95.021875,0
7041-TXQJH,37,0,0,3,40.2,1478.85,39.96891891891892,0
5014-GSOUQ,13,1,2,1,19.95,243.65,18.742307692307694,0
5724-BIDBU,49,1,1,0,55.35,2633.95,53.754081632653055,0
0481-SUMCB,45,1,1,2,102.15,4735.35,105.23,0
1769-GRUIK,18,1,0,0,71.1,1247.75,69.31944444444444,0
5240-IJOQT,1,1,0,0,74.7,74.7,74.7,1
8819-WFGGJ,68,0,2,2,54.1,3794.5,55.8014705882353,0
7427-AUFPY,54,1,2,3,19.65,1008.7,18.67962962962963,0
2811-POVEX,23,1,0,2,88.45,2130.55,92.63260869565218,0
1092-GANHU,17,1,0,0,76.65,1313.55,77.26764705882353,1
7898-PDWQE,71,1,2,3,80.4,5727.15,80.66408450704225,0
9972-EWRJS,67,1,2,2,19.25,1372.9,20.491044776119406,0
9314-IJWSQ,14,1,0,0,84.8,1203.9,85.99285714285715,0
0661-XEYAN,1,0,0,1,25.8,25.8,25.8,1
5799-JRCZO,63,1,2,3,19.5,1215.1,19.287301587301585,0
1921-KYSAY,41,1,1,0,68.6,2877.05,70.1719512195122,0
6198-RTPMF,17,1,0,0,92.6,1579.7,92.9235294117647,0
2924-KHUVI,56,1,1,0,100.55,5514.95,98.48125,0
1925-GMVBW,5,1,0,3,20.55,96.1,19.22,0
7881-EVUAD,2,0,0,0,42.6,72.4,36.2,1
6184-DYUOB,3,1,0,1,19.6,55.25,18.416666666666668,0
9207-ZPANB,37,1,1,0,67.45,2443.3,66.03513513513514,0
5766-XQXMQ,29,1,0,2,68.85,1970.5,67.94827586206897,1
9327-QSDED,8,1,0,1,43.55,335.4,41.925,0
1656-DRSMG,63,1,0,3,109.85,7002.95,111.15793650793651,0
3012-VFFMN,7,1,0,1,20.65,158.95,22.707142857142856,0
2984-AFWNC,3,1,0,0,95.4,293.15,97.71666666666665,0
0640-YJTPY,72,1,2,2,21.0,1493.75,20.74652777777778,0
8096-LOIST,19,1,0,0,56.2,1093.4,57.54736842105264,0
9764-REAFF,59,1,2,2,18.4,1057.85,17.92966101694915,0
3703-VAVCL,2,1,0,3,90.0,190.05,95.025,1
7107-UBYKY,35,1,0,0,25.75,882.55,25.215714285714284,0
4881-GQJTW,14,1,0,3,19.6,300.4,21.457142857142856,0
8519-QJGJD,14,1,0,0,75.35,1025.95,73.28214285714286,1
7876-DNYAP,69,1,2,3,19.8,1436.95,20.82536231884058,0
7905-NJMXS,7,1,0,0,64.2,475.0,67.85714285714286,0
2882-WDTBA,69,1,2,2,75.75,5388.15,78.0891304347826,0
2091-GPPIQ,72,1,2,0,78.95,5730.15,79.58541666666666,0
6326-MTTXK,8,1,0,0,100.85,819.55,102.44375,1
5071-FBJFS,4,1,0,0,50.3,217.1,54.275,0
2796-UUZZO,63,1,0,3,80.3,4896.35,77.71984126984128,0
2429-AYKKO,72,1,2,2,19.85,1434.1,19.918055555555554,0
9798-OPFEM,46,1,2,0,21.1,937.1,20.371739130434783,0
0330-IVZHA,5,1,0,0,69.95,330.15,66.03,1
3794-NFNCH,30,1,0,1,50.0,1474.9,49.163333333333334,0
5193-QLVZB,63,1,2,2,104.75,6536.5,103.75396825396825,0
7114-AEOZE,60,1,2,2,19.85,1128.1,18.801666666666666,0
2886-KEFUM,63,1,1,0,107.5,6873.75,109.10714285714286,1
5522-NYKPB,25,1,0,0,85.9,2199.05,87.962,0
4237-RLAQD,1,1,0,1,45.85,45.85,45.85,1
9957-YODKZ,6,1,0,0,80.8,457.1,76.18333333333334,0
6518-KZXCB,22,1,2,1,25.25,566.5,25.75,0
2245-ADZFJ,31,1,2,2,80.55,2471.6,79.7290322580645,0
7776-QGYJC,39,1,0,2,81.5,3107.3,79.67435897435898,0
9313-QOLTZ,26,1,0,1,20.9,518.3,19.934615384615384,0
9651-GTSAQ,53,1,1,2,106.1,5769.75,108.86320754716981,1
3186-BAXNB,1,1,0,0,91.7,91.7,91.7,1
4672-FOTSD,12,1,0,0,67.25,832.3,69.35833333333333,0
0637-YLETY,16,1,0,3,95.6,1555.65,97.228125,1
9818-XQCUV,2,1,0,1,20.35,45.3,22.65,0
7338-ERIVA,39,0,1,2,45.05,1790.6,45.91282051282051,0
1157-BQCUW,1,1,0,0,74.95,74.95,74.95,1
8259-NFJTV,7,0,0,1,34.65,246.6,35.22857142857143,0
3223-DWFIO,4,1,0,0,69.35,261.65,65.4125,0
2660-EMUBI,10,1,0,0,95.35,898.35,89.83500000000001,1
6968-GMKPR,55,1,0,0,81.55,4509.5,81.99090909090908,0
4751-ERMAN,72,1,2,2,75.4,5480.25,76.11458333333333,0
1436-ZMJAN,10,1,0,3,67.8,653.15,65.315,0
3292-PBZEJ,11,1,0,0,111.4,1183.05,107.55,0
0799-DDIHE,15,1,0,0,46.3,639.45,42.63,0
3070-FNFZQ,23,1,2,2,20.4,478.75,20.815217391304348,0
2812-SFXMJ,1,1,0,1,20.05,20.05,20.05,0
7675-OZCZG,3,1,0,0,45.0,127.1,42.36666666666667,1
5014-WUQMG,47,1,1,0,96.1,4391.45,93.43510638297872,0
5312-TSZVC,15,1,1,1,19.65,270.6,18.040000000000003,0
2003-CKLOR,66,1,0,0,99.5,6710.5,101.67424242424242,1
0993-OSGPT,68,1,1,2,60.65,3975.9,58.46911764705882,0
9254-RBFON,17,1,1,2,98.6,1704.95,100.29117647058824,1
1205-WNWPJ,7,1,0,1,59.5,415.95,59.42142857142857,1
9391-EOYLI,12,1,0,0,80.45,950.2,79.18333333333334,1
7108-DGVUU,21,1,1,2,71.7,1497.05,71.28809523809524,0
2782-JEEBU,21,0,0,1,36.0,780.15,37.15,0
5127-BZENZ,56,1,1,2,65.2,3512.15,62.71696428571429,0
2720-FVBQP,6,1,0,3,48.95,273.25,45.541666666666664,0
9906-NHHVC,65,0,2,2,53.5,3517.9,54.121538461538464,0
4522-XRWWI,42,1,1,3,80.45,3375.9,80.37857142857143,0
3766-EJLFL,68,1,2,2,109.05,7508.55,110.41985294117647,0
5939-SXWHM,48,1,2,2,26.3,1245.05,25.938541666666666,0
8152-UOBNY,50,1,1,0,106.8,5347.95,106.959,0
7351-KYHQH,7,1,0,0,64.95,493.65,70.52142857142857,0
7643-RCHXS,63,1,2,0,19.35,1263.85,20.06111111111111,0
8246-SHFGA,17,1,0,3,21.1,385.55,22.679411764705883,0
8387-MOJJT,42,1,0,3,77.95,3384.0,80.57142857142857,1
0620-XEFWH,4,1,0,1,18.85,84.2,21.05,0
6485-QXWWE,62,1,2,2,26.0,1638.7,26.43064516129032,0
2761-OCIAX,2,1,0,0,74.7,165.4,82.7,1
7321-VGNKU,2,1,0,0,70.35,120.25,60.125,0
5327-CNLUQ,48,1,2,2,96.9,4473.45,93.19687499999999,0
7552-KEYGT,27,1,2,2,19.55,520.55,19.27962962962963,0
5816-JMLGY,70,1,2,2,80.4,5717.85,81.68357142857144,0
3068-OMWZA,1,1,0,0,88.8,88.8,88.8,1
2927-QRRQV,46,1,1,0,94.65,4312.5,93.75,0
6032-KRXXO,30,1,0,0,90.25,2755.35,91.845,1
7459-RRWQZ,15,1,0,2,64.65,994.55,66.30333333333333,1
6265-SXWBU,69,1,1,3,95.75,6511.25,94.3659420289855,0
7941-RCJOW,65,1,2,3,19.55,1218.65,18.74846153846154,0
6374-NTQLP,72,1,2,3,104.1,7447.7,103.44027777777778,0
4154-AQUGT,13,1,0,2,89.05,1169.35,89.94999999999999,1
2387-KDZQY,17,1,1,1,20.1,279.5,16.441176470588236,0
3584-WKTTW,51,1,1,0,111.55,5720.35,112.16372549019609,0
3399-BMLVW,51,1,2,3,60.5,3121.45,61.20490196078431,0
1971-DTCZB,72,1,2,2,90.95,6468.6,89.84166666666667,0
3092-IGHWF,67,1,1,0,87.4,5918.8,88.34029850746269,1
3374-PZLXD,34,1,0,1,19.7,675.6,19.870588235294118,0
3813-DHBBB,67,0,2,2,50.95,3521.7,52.56268656716418,0
2812-REYAT,49,1,1,2,20.05,923.1,18.838775510204083,0
6518-PPLMZ,53,1,2,1,19.4,1110.35,20.95,0
4939-KYYPY,27,1,0,0,59.45,1611.65,59.69074074074074,0
8017-LXHFA,23,1,0,0,94.75,2293.6,99.72173913043478,1
5930-GBIWP,69,1,2,3,81.5,5553.25,80.48188405797102,0
6022-KOUQO,2,0,0,2,29.05,44.75,22.375,0
6352-TWCAU,35,1,0,0,86.45,3029.1,86.54571428571428,1
2361-UPSND,46,1,1,1,70.6,3231.05,70.24021739130436,0
6035-RIIOM,54,1,2,2,97.2,5129.45,94.9898148148148,0
2929-QNSRW,56,1,1,0,98.25,5508.35,98.36339285714287,1
1262-OPMFY,9,1,0,2,75.75,655.9,72.87777777777778,1
9504-DSHWM,20,1,0,2,59.2,1191.2,59.56,0
5035-BVCXS,11,1,0,1,75.9,866.4,78.76363636363637,0
6267-DCFFZ,30,1,0,0,90.05,2627.2,87.57333333333332,0
3533-UVMOM,68,1,2,2,70.95,4741.45,69.72720588235293,0
2439-LYPMQ,38,1,0,0,102.6,4009.2,105.50526315789473,0
4248-QPAVC,17,1,0,2,85.35,1463.45,86.08529411764707,1
1899-VXWXM,48,1,1,3,106.1,5082.8,105.89166666666667,1
1478-VPOAD,1,1,0,0,43.8,43.8,43.8,0
9995-HOTOH,63,0,2,0,59.0,3707.6,58.85079365079365,0
2988-PLAHS,3,1,1,0,69.95,220.45,73.48333333333333,0
1371-OJCEK,48,1,1,2,24.35,1133.7,23.618750000000002,0
4999-IEZLT,66,0,1,3,29.45,1983.15,30.047727272727276,0
8883-ANODQ,68,1,2,3,84.4,5746.75,84.51102941176471,0
4690-LLKUA,17,1,0,0,45.05,770.6,45.32941176470588,1
2351-RRBUE,7,1,1,1,20.65,134.05,19.150000000000002,0
5980-BDHPY,72,1,2,2,87.1,6230.1,86.52916666666667,0
1498-DQNRX,29,1,0,1,19.85,573.05,19.760344827586206,0
9469-WEJBT,37,1,0,0,90.35,3419.3,92.41351351351352,0
3331-HQDTW,34,1,0,1,109.8,3587.25,105.50735294117646,1
9490-DFPMD,42,1,0,0,84.65,3541.35,84.31785714285714,1
2581-VKIRT,59,1,1,1,65.5,3801.3,64.42881355932204,0
5442-XSDCW,11,1,0,2,79.5,868.5,78.95454545454545,1
7426-WEIJX,60,1,0,0,80.95,4859.1,80.985,0
2851-MMUTZ,27,1,0,1,56.15,1439.35,53.30925925925926,0
3049-NDXFL,1,1,0,1,85.8,85.8,85.8,1
8580-AECUZ,1,1,0,0,79.1,79.1,79.1,1
3307-TLCUD,17,0,0,1,34.4,592.75,34.86764705882353,0
6625-FLENO,58,1,2,1,20.75,1185.95,20.44741379310345,0
2967-MXRAV,1,1,1,1,18.8,18.8,18.8,0
7963-GQRMY,3,1,0,1,44.3,134.5,44.833333333333336,1
8189-HBVRW,53,1,0,0,90.8,4921.2,92.85283018867923,0
4163-KIUHY,35,1,0,0,25.6,901.25,25.75,0
1228-FZFRV,50,1,0,3,105.95,5341.8,106.836,1
3500-NSDOA,68,1,2,3,70.8,4859.95,71.46985294117647,0
1171-TYKUR,47,1,0,0,25.4,1139.2,24.238297872340425,0
3761-FLYZI,65,1,0,2,108.8,7082.45,108.96076923076923,0
2058-DCJBE,5,1,0,0,69.75,324.6,64.92,1
5364-XYIRR,51,1,0,0,94.65,4812.75,94.36764705882354,1
4829-AUOAX,46,1,0,2,96.05,4399.5,95.6413043478261,1
1219-NNDDO,9,1,0,0,76.85,663.55,73.72777777777777,0
8388-DMKAE,8,1,2,1,20.25,174.65,21.83125,0
4403-BWPAY,14,1,1,3,24.8,321.7,22.978571428571428,0
9659-QEQSY,45,1,0,0,115.65,5125.5,113.9,0
5405-ZMYXQ,8,1,0,3,74.6,548.9,68.6125,0
5047-LHVLY,1,1,0,1,50.15,50.15,50.15,1
1442-OKRJE,66,1,1,2,103.15,7031.3,106.53484848484848,0
4737-AQCPU,72,1,2,3,72.1,5016.65,69.67569444444445,0
9158-VCTQB,41,1,0,2,113.6,4594.95,112.07195121951219,1
2808-CHTDM,23,1,2,1,25.1,611.45,26.584782608695654,0
6311-UEUME,29,1,0,0,78.9,2384.15,82.21206896551725,1
0793-TWELN,4,1,0,0,80.15,319.85,79.9625,0
3283-WCWXT,6,1,2,1,25.4,153.3,25.55,0
1060-ENTOF,67,1,1,3,105.4,7035.6,105.0089552238806,0
0999-QXNSA,7,1,0,1,45.75,344.2,49.17142857142857,0
5451-MHQOF,56,1,1,1,24.45,1431.65,25.56517857142857,0
4836-WNFNO,72,1,2,3,25.0,1849.2,25.683333333333334,0
9225-BZLNZ,72,1,2,0,85.25,6083.1,84.48750000000001,0
0354-VXMJC,23,1,2,3,19.6,426.65,18.55,0
4422-QVIJA,35,1,0,1,50.15,1655.35,47.29571428571428,0
9365-SRSZE,27,1,0,0,70.55,1943.9,71.9962962962963,0
6839-ITVZJ,26,1,0,0,60.05,1616.15,62.159615384615385,1
8332-OSJDW,12,1,1,1,26.4,314.95,26.245833333333334,0
4735-BJKOU,40,1,2,1,20.15,804.85,20.12125,0
0274-JKUJR,7,0,0,1,58.85,465.7,66.52857142857142,0
5740-YHGTW,70,1,0,3,97.55,6669.05,95.27214285714285,0
8917-SZTTJ,60,1,2,3,19.65,1161.75,19.3625,0
1696-MZVAU,39,0,1,3,25.25,947.75,24.30128205128205,0
7359-WWYJV,72,1,2,3,114.45,8375.05,116.32013888888888,0
0375-HVGXO,1,0,0,0,34.7,34.7,34.7,1
4906-ZHGPK,54,1,1,0,70.7,3770.0,69.81481481481481,0
8593-WHYHV,3,1,0,0,85.3,264.8,88.26666666666667,1
3795-GWTRD,63,1,2,3,75.55,4707.85,74.72777777777779,0
1298-PHBTI,71,1,2,0,84.8,6152.4,86.65352112676055,0
6223-DHJGV,42,1,1,1,20.65,958.1,22.811904761904763,0
6961-MJKBO,47,1,2,2,20.45,943.0,20.06382978723404,0
6097-EQISJ,66,1,1,3,102.45,6615.15,100.22954545454544,1
4423-YLHDV,21,1,0,2,104.4,2200.25,104.77380952380952,1
8158-WPEZG,11,0,0,0,35.65,425.1,38.64545454545455,0
0107-YHINA,1,1,0,0,99.75,99.75,99.75,1
4918-FYJNT,55,1,0,0,90.45,5044.8,91.72363636363637,0
0727-BNRLG,69,1,2,3,97.65,6743.55,97.73260869565217,0
4854-CIDCF,3,1,0,0,73.85,196.4,65.46666666666667,0
8640-SDGKB,4,1,0,0,74.4,299.7,74.925,1
3280-MRDOF,30,1,2,3,69.1,2093.9,69.79666666666667,0
6435-SRWBJ,5,1,0,0,82.75,417.75,83.55,0
9964-WBQDJ,71,1,2,3,24.4,1725.4,24.301408450704226,0
6303-KFWSL,29,1,1,0,55.25,1620.2,55.86896551724138,0
1702-CCFNJ,52,1,0,2,61.35,3169.55,60.95288461538462,0
8932-CZHRQ,68,1,1,3,76.75,5233.25,76.9595588235294,0
0386-CWRGM,46,1,2,1,19.4,967.85,21.04021739130435,0
5515-RUGKN,8,1,0,3,54.75,438.05,54.75625,0
0404-AHASP,72,1,2,3,19.7,1421.9,19.748611111111114,0
7279-NMVJC,17,1,1,2,19.9,323.15,19.008823529411764,0
2081-VEYEH,3,1,0,0,107.95,318.6,106.2,0
6407-UTSLV,2,1,0,2,83.8,163.7,81.85,0
4116-TZAQJ,9,1,0,3,74.25,639.65,71.07222222222222,1
9060-HJJRW,51,0,1,3,56.4,2928.5,57.42156862745098,0
2587-YNLES,6,1,2,1,20.1,100.35,16.724999999999998,0
7398-SKNQZ,3,1,0,0,94.9,273.2,91.06666666666666,0
5935-FCCNB,17,1,0,0,94.2,1608.15,94.59705882352942,0
1958-RNRKS,30,1,0,0,49.9,1441.95,48.065000000000005,0
5136-RGMZO,31,1,0,0,71.05,2168.15,69.94032258064516,0
8345-MVDYC,45,1,2,2,81.65,3618.7,80.41555555555556,0
8226-BXGES,64,1,1,2,89.45,5692.65,88.94765625,0
3877-JRJIP,1,1,0,0,59.85,59.85,59.85,1
8375-DKEBR,1,1,0,0,69.6,69.6,69.6,1
9705-IOVQQ,61,1,1,0,99.0,5969.3,97.85737704918033,0
1015-OWJKI,1,1,0,1,19.05,19.05,19.05,0
7511-YMXVQ,9,0,0,0,45.4,418.8,46.53333333333333,1
2040-XBAVJ,72,1,2,2,114.45,8100.55,112.50763888888889,0
7551-JOHTI,1,1,0,1,19.5,19.5,19.5,1
8887-IPQNC,7,1,0,1,44.25,313.45,44.778571428571425,0
8646-JCOMS,66,1,1,2,90.55,6130.95,92.89318181818182,0
9804-ICWBG,1,1,0,0,69.9,69.9,69.9,1
1222-KJNZD,40,1,0,2,20.4,745.3,18.6325,0
0106-GHRQR,16,1,0,2,71.4,1212.1,75.75625,0
5318-IXUZF,2,1,0,2,87.15,183.75,91.875,1
3768-VHXQO,67,1,2,3,24.85,1583.5,23.634328358208954,0
8952-WCVCD,41,1,1,2,104.45,4162.05,101.51341463414634,0
2418-TPEUN,56,1,2,3,19.8,1119.9,19.998214285714287,0
3963-RYFNS,72,1,2,2,116.45,8013.55,111.29930555555556,0
3198-VELRD,3,1,0,2,84.75,264.85,88.28333333333335,1
8540-ZQGEA,54,1,2,3,20.05,1102.4,20.414814814814818,0
1320-REHCS,52,1,0,0,110.75,5832.0,112.15384615384616,0
4137-JOPHL,50,1,2,2,89.7,4304.5,86.09,0
